,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
107434,1997,chevrolet,g2500,chevy van base,,automatic,1gcgg25r0v1010963,fl,1.0,215423.0,white,blue,charitable adult rides services/car donating is,1225.0,550.0,Tue Jan 13 2015 09:15:00 GMT-0800 (PST)
107435,1997,Chevrolet,Suburban,1500,SUV,automatic,1gnfk16r2vj328710,va,1.0,150360.0,green,tan,automotive remarketing inc,1475.0,500.0,Wed Jan 14 2015 01:00:00 GMT-0800 (PST)
107436,1997,Dodge,Dakota,Base,Regular Cab,automatic,1b7fl26x5vs124116,mi,19.0,99359.0,white,gray,ocean honda,1250.0,900.0,Thu Jan 08 2015 09:30:00 GMT-0800 (PST)
107437,1997,,,,,,3b7hc13z4vg778217,fl,19.0,129877.0,white,gray,ed morse cadillac,1400.0,500.0,Thu Jan 22 2015 06:30:00 GMT-0800 (PST)
107438,1997,Cadillac,Eldorado,Base,Coupe,automatic,1g6el12yxvu612070,md,2.0,82275.0,white,tan,lexus of annapolis,1250.0,1000.0,Tue Jan 13 2015 09:30:00 GMT-0800 (PST)
107439,1997,Ford,Mustang,Base,Coupe,manual,1falp4047vf150832,tx,24.0,140092.0,burgundy,gray,automotive remarketing inc,775.0,1200.0,Tue Jan 13 2015 10:30:00 GMT-0800 (PST)
107440,1997,Nissan,Maxima,SE,Sedan,automatic,jn1ca21d0vt849626,tx,19.0,192490.0,green,beige,automotive remarketing inc,700.0,600.0,Tue Jan 13 2015 10:30:00 GMT-0800 (PST)
107441,1997,Honda,Civic,EX,Coupe,automatic,1hgej8243vl109934,oh,1.0,187901.0,black,gray,select remarketing group llc/loan max title,1175.0,400.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
107442,1997,Toyota,Camry,LE,Sedan,,4t1bg22k0vu112548,tx,2.0,1.0,gray,—,titlemax/plano tx1,2375.0,1000.0,Tue Jan 13 2015 11:00:00 GMT-0800 (PST)
109957,1997,Chevrolet,Lumina,Base,Sedan,automatic,2g1wl52m6v9117814,pa,3.0,96370.0,green,beige,purple heart,625.0,800.0,Tue Jan 13 2015 13:01:00 GMT-0800 (PST)
109960,1997,Ford,Escort,LX,Wagon,automatic,3falp15p0vr133116,pa,2.0,133432.0,gold,tan,purple heart,425.0,300.0,Tue Jan 13 2015 13:01:00 GMT-0800 (PST)
109961,1997,gmc,1500,sierra 4x2 sle,,automatic,1gtec19r9ve553096,tx,29.0,244211.0,green,gray,dt inventory,875.0,350.0,Tue Jan 13 2015 11:00:00 GMT-0800 (PST)
109962,1997,Ford,Explorer,Limited,SUV,automatic,1fmdu32e6vzb81037,tx,2.0,70040.0,beige,tan,capital auto auction,1350.0,1300.0,Tue Jan 13 2015 03:00:00 GMT-0800 (PST)
109963,1997,Honda,Accord,Special Edition,Sedan,automatic,1hgcd5601va114114,pa,2.0,150993.0,silver,gray,purple heart,950.0,650.0,Tue Jan 13 2015 13:01:00 GMT-0800 (PST)
109964,1997,Ford,Explorer,XL,SUV,,1fmdu32x1vub43018,ca,21.0,127799.0,green,beige,south bay hyundai,1100.0,900.0,Tue Jan 13 2015 12:30:00 GMT-0800 (PST)
109965,1997,Honda,Accord,Special Edition,Sedan,automatic,1hgcd5608va174410,tx,19.0,219774.0,black,beige,dt inventory,850.0,900.0,Tue Jan 13 2015 11:00:00 GMT-0800 (PST)
131376,1997,Ford,Explorer,Limited,SUV,,1fmdu34e9vuc57781,ma,19.0,226345.0,red,gray,prestige auto mart inc,75.0,400.0,Thu Jan 15 2015 10:30:00 GMT-0800 (PST)
131377,1997,Ford,Explorer,Limited,SUV,,1fmdu34e0vzb25415,wa,2.0,138788.0,black,gray,donate for charity,900.0,500.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
131378,1997,Ford,Explorer,XLT,SUV,,1fmdu34xxvua58420,fl,29.0,172597.0,white,gray,coggin deland ford,825.0,800.0,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
131379,1997,Cadillac,Seville,STS,Sedan,automatic,1g6ky5299vu810868,ca,2.0,101855.0,gold,gray,charitable auto resource,825.0,375.0,Tue Jan 27 2015 05:00:00 GMT-0800 (PST)
131380,1997,Buick,Century,Custom,Sedan,automatic,2g4ws52m0v1469596,fl,2.0,63740.0,red,tan,d&a fine cars,1100.0,2100.0,Fri Jan 16 2015 02:25:00 GMT-0800 (PST)
131381,1997,,,,,automatic,1fmfu18l0vlb59542,ne,19.0,179767.0,white,tan,select remarketing group llc/loan max title,975.0,550.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
131382,1997,Ford,Crown Victoria,LX,Sedan,automatic,2falp74w5vx235010,nv,2.0,1.0,white,—,titlemax of west craig rd. - nv 8,700.0,350.0,Wed Jan 14 2015 16:00:00 GMT-0800 (PST)
131383,1997,BMW,5 Series,528i,Sedan,automatic,wbadd6321vbw20323,nc,19.0,188490.0,green,beige,hendrick bmw northlake,825.0,1000.0,Wed Jan 14 2015 06:30:00 GMT-0800 (PST)
131384,1997,,,,,automatic,1g1jf52t7v7163761,va,2.0,78413.0,black,gray,purple heart,1175.0,500.0,Thu Jan 15 2015 03:50:00 GMT-0800 (PST)
131385,1997,ford,e250,econoline cargo,,automatic,1fthe24l1vha54260,in,28.0,10301.0,white,gray,ari,1525.0,3600.0,Thu Jan 15 2015 02:00:00 GMT-0800 (PST)
131386,1997,Chevrolet,Blazer,LS,SUV,automatic,1gndt13w7v2201265,az,19.0,146484.0,white,gray,camelback finance co,875.0,650.0,Thu Jan 15 2015 03:00:00 GMT-0800 (PST)
131387,1997,,,,,automatic,1c4gp64l0vb233597,ca,1.0,167669.0,gray,gray,charitable auto resource,800.0,400.0,Tue Jan 20 2015 05:00:00 GMT-0800 (PST)
131388,1997,,,,,automatic,2b4gp44r8vr163905,ca,1.0,49942.0,white,gray,charitable auto resource,775.0,500.0,Tue Jan 27 2015 05:00:00 GMT-0800 (PST)
131389,1997,Acura,CL,2.2 Premium,Coupe,manual,19uya1150vl018229,ca,2.0,375363.0,red,black,onemain rem/alliance motor cars,475.0,400.0,Wed Jan 14 2015 03:00:00 GMT-0800 (PST)
131390,1997,Cadillac,Eldorado,Base,Coupe,automatic,1g6el12y8vu605862,md,2.0,1.0,red,gray,purple heart services inc,1900.0,325.0,Tue Jan 20 2015 04:00:00 GMT-0800 (PST)
131391,1997,Chrysler,LHS,Base,Sedan,automatic,2c3hc56f1vh749688,ne,19.0,190165.0,burgundy,tan,select remarketing group llc/loan max title,725.0,500.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
131392,1997,Audi,A6,2.8 quattro,Sedan,automatic,waugc84a6vn013057,md,2.0,122121.0,black,black,honda of tysons corner,925.0,350.0,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
131393,1997,Chevrolet,C/K 1500 Series,Silverado,Extended Cab,automatic,2gcec19m3v1252636,sc,46.0,146357.0,silver,gray,rick hendrick jeep chrys dodge ram fiat,2200.0,3100.0,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
131394,1997,,,,,automatic,1fmdu35p8vuc25713,oh,1.0,175811.0,beige,tan,dt inventory,450.0,450.0,Thu Jan 15 2015 01:00:00 GMT-0800 (PST)
131395,1997,dodge,grand,carav fwd se,,automatic,1b4gp44r8vb475656,md,2.0,154309.0,silver,gray,purple heart services inc,700.0,650.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
131396,1997,,,,,automatic,1fmfu18l5vla10382,tx,23.0,117891.0,blue,—,automotive remarketing inc,1225.0,750.0,Thu Jan 15 2015 06:00:00 GMT-0800 (PST)
131397,1997,BMW,5 Series,540i,Sedan,automatic,wbade6320vbw56419,tx,21.0,1.0,gray,gray,texas direct auto,2375.0,400.0,Wed Jan 14 2015 02:20:00 GMT-0800 (PST)
131398,1997,Ford,F-150,XLT,Extended Cab,manual,1ftdx1725vna16375,or,2.0,185016.0,white,gray,lithia chrysler dodge of eureka,1475.0,500.0,Tue Jan 13 2015 11:31:00 GMT-0800 (PST)
131399,1997,Ford,Explorer,Sport,SUV,automatic,1fmcu24x6vua73146,md,2.0,190064.0,green,gray,purple heart services inc,550.0,300.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
131400,1997,Chevrolet,Cavalier,Base,Coupe,automatic,1g1jc1249vm145550,md,2.0,269541.0,blue,gray,purple heart services inc,350.0,300.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
131401,1997,,,,,automatic,2gcek19r7v1290594,sc,1.0,199261.0,black,gray,check into cash inc.,1900.0,700.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
131402,1997,,,,,automatic,2gcek19r8v1283735,tx,2.0,227348.0,black,blue,titlemax/windcrest tx1,1900.0,800.0,Wed Jan 14 2015 10:00:00 GMT-0800 (PST)
131403,1997,Chevrolet,Suburban,1500,SUV,automatic,1gnfk16r7vj337810,tx,19.0,196270.0,burgundy,beige,allen samuels chrysler dodge jeep ram,775.0,850.0,Wed Jan 14 2015 02:20:00 GMT-0800 (PST)
131404,1997,,,,,automatic,1fmfu18lxvla80928,ne,19.0,257831.0,white,tan,select remarketing group llc/loan max title,825.0,525.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
131405,1997,Mercury,Grand Marquis,LS,Sedan,automatic,2melm75w0vx618899,ca,21.0,164623.0,green,gray,hertz remarketing,875.0,400.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
131406,1997,Honda,Civic,EX,Sedan,automatic,1hgej8644vl021405,nc,19.0,124583.0,white,gray,hendrick kia of concord,1300.0,3200.0,Wed Jan 14 2015 06:30:00 GMT-0800 (PST)
131407,1997,Jaguar,XJ-Series,XJ6,Sedan,automatic,sajhx1246vc804315,ga,24.0,138833.0,gold,tan,nalley lexus smyrna,1450.0,1100.0,Tue Jan 13 2015 13:00:00 GMT-0800 (PST)
131408,1997,Honda,Accord,LX,Sedan,automatic,1hgcd5636va001642,md,2.0,205408.0,blue,gray,purple heart services inc,725.0,350.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
131409,1997,Jaguar,XJ-Series,XJ6,Sedan,automatic,sajhx1242vc807342,mo,19.0,146317.0,burgundy,tan,jackson ford inc,1375.0,2100.0,Tue Jan 13 2015 11:00:00 GMT-0800 (PST)
131410,1997,jeep,wrangler,4x4 6c sport,,automatic,1j4fy19s4vp507344,ma,25.0,113823.0,red,gray,first chrysler dodge  jeep  ram,4600.0,3500.0,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
131411,1997,Mercedes-Benz,E-Class,E320,Sedan,automatic,wdbjf55f0va408446,ca,2.0,166197.0,blue,beige,audi of downtown l a,1200.0,1800.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
131412,1997,GMC,Yukon,SLT,SUV,automatic,1gkek13r7vj726587,la,1.0,294227.0,black,beige,allied cash advance,900.0,350.0,Wed Feb 04 2015 04:00:00 GMT-0800 (PST)
131413,1997,Honda,CR-V,Base,SUV,,jhlrd184xvc025781,wa,2.0,189522.0,blue,gray,charitable adult rides services/car donating is,1450.0,2250.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
131414,1997,Lexus,ES 300,Base,Sedan,automatic,jt8bf22g5v0003091,ca,27.0,201182.0,gray,beige,south county lexus at mission viejo,1425.0,1750.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
131415,1997,Lexus,ES 300,Base,Sedan,automatic,jt8bf22g9v0059485,oh,1.0,175617.0,silver,gray,tc's used cars llc,1625.0,800.0,Tue Feb 17 2015 05:00:00 GMT-0800 (PST)
131416,1997,Ford,Taurus,GL,Wagon,automatic,1falp57u2va309698,md,2.0,173817.0,gold,gold,purple heart services inc,350.0,300.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
131417,1997,Honda,CR-V,Base,SUV,automatic,jhlrd1844vc011889,pa,2.0,166951.0,red,gray,purple heart,1500.0,1700.0,Tue Jan 13 2015 13:01:00 GMT-0800 (PST)
131418,1997,Mercedes-Benz,C-Class,C230,Sedan,automatic,wdbha23e6va509593,ga,2.0,189364.0,beige,tan,instaloan/newnan ga1,700.0,400.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
131419,1997,Honda,Accord,LX,Sedan,automatic,jhmcd5635vc021270,va,33.0,179552.0,blue,gray,browns arlington honda,800.0,1000.0,Thu Jan 15 2015 01:05:00 GMT-0800 (PST)
131420,1997,Honda,Accord,EX,Sedan,automatic,1hgcd5655va004159,va,25.0,179700.0,silver,beige,browns arlington honda,1125.0,1250.0,Thu Jan 15 2015 01:05:00 GMT-0800 (PST)
131421,1997,Honda,Civic,LX,Sedan,automatic,2hgej6679vh582453,fl,19.0,175307.0,green,beige,autonation toyota winter park,1150.0,1000.0,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
131422,1997,Honda,Civic,EX,Coupe,manual,1hgej8148vl116220,fl,19.0,227162.0,green,gray,autonation toyota fort myers,875.0,800.0,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
131423,1997,Honda,Civic,EX,Coupe,automatic,1hgej8241vl126005,md,2.0,186588.0,green,gray,purple heart services inc,1175.0,350.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
131424,1997,Ford,Mustang,Base,Coupe,automatic,1falp4047vf157618,ca,23.0,128110.0,green,gray,trade in solutions irvine,900.0,800.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
131425,1997,Mercury,Grand Marquis,GS,Sedan,automatic,2melm74w3vx619482,ca,3.0,78713.0,gold,beige,charitable auto resource,900.0,1500.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
131426,1997,Honda,Accord,Special Edition,Sedan,automatic,1hgcd5604va126967,nc,19.0,250885.0,black,gray,dt inventory,800.0,550.0,Tue Jan 13 2015 09:30:00 GMT-0800 (PST)
131427,1997,Pontiac,Grand Prix,GT,Coupe,automatic,1g2wp12k8vf272489,pr,2.0,166168.0,red,gray,select remarketing group llc/anderson financial,525.0,300.0,Thu Jan 15 2015 03:30:00 GMT-0800 (PST)
131428,1997,Toyota,Camry,LE,Sedan,automatic,jt2bg22k3v0005093,tx,1.0,195438.0,black,tan,onemain remarketing services,1150.0,450.0,Wed Jan 28 2015 02:20:00 GMT-0800 (PST)
131429,1997,Toyota,4Runner,SR5,SUV,automatic,jt3hn86r2v0123836,fl,24.0,156776.0,silver,beige,treasure coast toyota of stuart,2475.0,3000.0,Thu Jan 15 2015 03:00:00 GMT-0800 (PST)
131430,1997,Subaru,Legacy,Outback Limited,Wagon,automatic,4s3bg6857v7654550,md,2.0,180624.0,white,gray,purple heart services inc,1025.0,750.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
131431,1997,plymouth,voyager,fwd,,automatic,2p4fp2536vr210387,md,2.0,189573.0,red,gray,purple heart services inc,425.0,300.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
131432,1997,Toyota,Camry,LE,Sedan,,4t1bg22k0vu112548,tx,2.0,274557.0,gray,—,titlemax/plano tx1,650.0,850.0,Tue Jan 13 2015 11:00:00 GMT-0800 (PST)
131433,1997,Subaru,Legacy,Outback Limited,Wagon,,4s3bg6855v7604228,wa,2.0,248020.0,green,gray,volunteers of america western washington,675.0,500.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
131436,1997,Toyota,4Runner,Limited,SUV,automatic,jt3hn87r3v0061555,nj,19.0,187012.0,white,beige,dch honda of nanuet,2100.0,2000.0,Wed Jan 14 2015 01:30:00 GMT-0800 (PST)
131440,1997,Saturn,S-Series,SL,Sedan,manual,1g8zf5280vz367161,va,19.0,187629.0,red,gray,browns arlington honda,500.0,300.0,Thu Jan 15 2015 01:05:00 GMT-0800 (PST)
131441,1997,Toyota,4Runner,SR5,SUV,automatic,jt3gn86r4v0024415,ca,19.0,169689.0,gray,beige,wwra,1750.0,1750.0,Fri Jan 16 2015 07:00:00 GMT-0800 (PST)
131442,1997,Toyota,Avalon,XL,Sedan,,4t1bf12b9vu175015,fl,2.0,208183.0,white,—,purple heart services inc,1100.0,700.0,Tue Jan 13 2015 09:00:00 GMT-0800 (PST)
131443,1997,Toyota,Tacoma,V6,Extended Cab,automatic,4tawn72n8vz312403,mo,48.0,153114.0,burgundy,gray,arizona auto sales inc,4050.0,5600.0,Tue Jan 13 2015 11:00:00 GMT-0800 (PST)
131446,1997,Nissan,Maxima,SE,Sedan,,jn1ca21d6vt837397,tx,19.0,148695.0,gray,tan,don davis dodge chrysler jeep ram,975.0,1100.0,Wed Jan 21 2015 02:20:00 GMT-0800 (PST)
131447,1997,Subaru,Legacy,Outback Limited,Wagon,automatic,4s3bg6853v7618838,md,2.0,243992.0,white,gray,remarketing by ge/manheim baltimore washington,675.0,300.0,Tue Jan 27 2015 05:00:00 GMT-0800 (PST)
131449,1997,Toyota,Camry,XLE,Sedan,automatic,4t1bg22k3vu120790,ga,2.0,1.0,beige,tan,capital auto auction,1950.0,1000.0,Thu Feb 19 2015 04:30:00 GMT-0800 (PST)
131450,1997,Toyota,Camry,LE,Sedan,automatic,4t1bg22k0vu132606,md,2.0,347119.0,red,tan,purple heart services inc,325.0,350.0,Tue Jan 13 2015 12:00:00 GMT-0800 (PST)
131451,1997,,,,,automatic,1g2wj52k6vf257899,ca,19.0,221891.0,green,tan,hertz remarketing,300.0,300.0,Tue Jun 02 2015 06:00:00 GMT-0700 (PDT)
131453,1997,,,,,,2p4gp44r4vr152673,ca,3.0,175440.0,gray,gray,charitable auto resource,525.0,400.0,Tue Jan 20 2015 04:00:00 GMT-0800 (PST)
131454,1997,Toyota,4Runner,SR5,SUV,automatic,jt3gn86rxv0052011,fl,19.0,240486.0,red,beige,autonation toyota winter park,1275.0,1000.0,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
131455,1997,Pontiac,Sunfire,SE,Coupe,automatic,3g2jb1242vs842234,fl,19.0,211948.0,green,beige,mercedes benz of miami,525.0,400.0,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
137381,1997,,,,,automatic,1b4gp44r8vb237077,tx,19.0,1.0,beige,—,motorcars of south texas,1050.0,750.0,Wed Feb 04 2015 02:00:00 GMT-0800 (PST)
137382,1997,Chevrolet,Lumina,LS,Sedan,automatic,2g1wl52m6v9238892,ga,34.0,111936.0,green,tan,enterprise veh exchange/rental,550.0,1150.0,Tue Jan 13 2015 13:10:00 GMT-0800 (PST)
137383,1997,Chevrolet,Cavalier,Base,Coupe,automatic,1g1jc124xv7127492,ne,2.0,110311.0,turquoise,black,performance chrysler jeep dodge inc,525.0,300.0,Wed Jan 14 2015 02:00:00 GMT-0800 (PST)
137384,1997,Ford,Escort,LX,Wagon,manual,3falp15pxvr114296,ca,2.0,150040.0,beige,tan,purple heart services inc,350.0,450.0,Wed Jan 14 2015 05:30:00 GMT-0800 (PST)
137385,1997,,,,,automatic,1fmfu18l3vla08596,fl,23.0,197353.0,white,—,courtesy chrysler jeep dodge,875.0,700.0,Thu Jan 15 2015 08:20:00 GMT-0800 (PST)
137386,1997,GMC,Jimmy,SLT,SUV,automatic,1gkdt13w9v2531518,wi,2.0,154401.0,green,brown,purple heart services inc,800.0,325.0,Wed Jan 14 2015 01:00:00 GMT-0800 (PST)
137387,1997,Mercury,Grand Marquis,LS,Sedan,automatic,2melm75w0vx634598,va,19.0,220640.0,green,brown,cowles ford inc,350.0,750.0,Thu Jan 29 2015 01:50:00 GMT-0800 (PST)
137388,1997,Lexus,ES 300,Base,Sedan,automatic,jt8bf22g7v0037467,ca,21.0,175306.0,gold,beige,capitol mitsubishi,1575.0,2300.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
137389,1997,Lexus,ES 300,Base,Sedan,automatic,jt8bf22g2v5008851,nc,19.0,174079.0,silver,beige,hendrick lexus northlake,1600.0,1350.0,Wed Jan 14 2015 06:30:00 GMT-0800 (PST)
137390,1997,Lexus,ES 300,Base,Sedan,automatic,jt8bf22g3v5009085,ca,25.0,91787.0,gray,gray,skyhigh remarketing inc,2225.0,2400.0,Wed Jan 28 2015 04:30:00 GMT-0800 (PST)
137391,1997,Saturn,S-Series,SL2,Sedan,manual,1g8zj5271vz312613,ca,3.0,176651.0,green,black,charitable auto resource,450.0,400.0,Tue Jan 20 2015 05:00:00 GMT-0800 (PST)
137392,1997,Toyota,4Runner,Limited,SUV,automatic,jt3gn87r1v0029179,ga,19.0,193346.0,green,tan,gwinnett place honda,2400.0,1200.0,Tue Jan 20 2015 05:00:00 GMT-0800 (PST)
137393,1997,Toyota,Camry,LE,Sedan,,4t1bg22kxvu792572,fl,19.0,1.0,gold,beige,courtesy nissan of tampa,2300.0,600.0,Thu Jan 15 2015 08:20:00 GMT-0800 (PST)
137394,1997,Toyota,Avalon,XL,Sedan,automatic,4t1bf12b5vu140522,pa,2.0,147150.0,gray,gray,bobby rahal volvo jaguar land rover,1350.0,1300.0,Wed Jan 14 2015 01:00:00 GMT-0800 (PST)
137395,1997,Toyota,Tercel,CE,Coupe,automatic,jt2ac52l5v0216300,ca,19.0,120036.0,blue,silver,onemain rem/alliance motor cars,1200.0,800.0,Wed Jan 14 2015 04:05:00 GMT-0800 (PST)
137396,1997,Subaru,Legacy,GT,Sedan,automatic,4s3bd6754v7207877,ut,2.0,219557.0,white,gray,doug smith autoplex inc.,350.0,350.0,Wed Jan 14 2015 05:00:00 GMT-0800 (PST)
140413,1997,Chevrolet,Tahoe,LS,SUV,automatic,1gnek13r3vj411871,ca,24.0,161521.0,white,tan,high bid trading co inc,1075.0,700.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
140414,1997,BMW,Z3,2.8,Convertible,manual,4uscj3325vlc01307,nc,2.0,84354.0,red,black,crossroads ford lincoln mercury mazda,4625.0,3700.0,Mon Feb 16 2015 01:00:00 GMT-0800 (PST)
140415,1997,chevrolet,corvette,,,automatic,1g1yy22gxv5105004,tx,43.0,25776.0,white,gray,music city autoplex llc,8300.0,13500.0,Wed Jan 14 2015 02:20:00 GMT-0800 (PST)
140416,1997,BMW,7 Series,740iL,Sedan,automatic,wbagj8329vdm08291,pa,36.0,84261.0,green,tan,eastern auto trading inc,1900.0,3500.0,Fri Jan 16 2015 01:00:00 GMT-0800 (PST)
140418,1997,Ford,F-150,XL,Extended Cab,automatic,1ftdx186xvka77031,nc,19.0,197030.0,blue,—,crossroads ford of kernersville inc,1750.0,2500.0,Mon Jan 19 2015 00:31:00 GMT-0800 (PST)
140419,1997,Ford,F-150,XLT,Regular Cab,,1ftdf1724vnb93244,nc,19.0,180678.0,red,gray,crossroads ford lincoln mercury mazda,1625.0,900.0,Mon Jan 19 2015 01:00:00 GMT-0800 (PST)
140420,1997,Honda,Accord,Special Edition,Sedan,automatic,1hgcd5603va149012,fl,19.0,66311.0,purple,gray,courtesy palm harbor honda,1050.0,1500.0,Thu Jan 15 2015 08:20:00 GMT-0800 (PST)
140421,1997,Toyota,Camry,LE,Sedan,,4t1bg22k1vu812076,fl,19.0,162426.0,black,tan,coral springs honda,1375.0,650.0,Fri Jan 16 2015 01:30:00 GMT-0800 (PST)
140422,1997,Toyota,Camry,LE V6,Sedan,automatic,4t1bf22k3vu909458,nc,23.0,152144.0,gold,beige,crossroads ford inc,1175.0,1700.0,Mon Jan 19 2015 00:31:00 GMT-0800 (PST)
141816,1997,Ford,Mustang SVT Cobra,Base,Convertible,manual,1falp46vxvf164207,tx,38.0,63564.0,red,—,lone star liquidation/twisted performance,5050.0,3500.0,Thu Jan 15 2015 04:00:00 GMT-0800 (PST)
141817,1997,Honda,Civic,LX,Sedan,automatic,2hgej6677vh533056,fl,2.0,143271.0,blue,beige,courtesy palm harbor honda,1250.0,1500.0,Thu Jan 15 2015 08:20:00 GMT-0800 (PST)
143798,1997,,,,,automatic,1g1nd52m5vy107392,ga,2.0,171453.0,black,tan,instaloan/riverdale ga1,625.0,375.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
143799,1997,,,,,automatic,1fmdu35p6vub11483,tx,2.0,248067.0,blue,gray,kjc auto title loan corp,150.0,300.0,Tue Jan 20 2015 03:00:00 GMT-0800 (PST)
143800,1997,,,,,,1c4gp54l1vb344346,tn,1.0,203132.0,burgundy,—,titlemax of gallatin,575.0,400.0,Tue Jan 20 2015 02:00:00 GMT-0800 (PST)
143801,1997,,,,,manual,1hgcd5558va118867,nc,24.0,251976.0,black,gray,crossroads ford of wake forest inc,650.0,600.0,Mon Jan 19 2015 00:31:00 GMT-0800 (PST)
143802,1997,Mercury,Tracer,LS,Sedan,automatic,1melm13pxvw632104,ga,2.0,183608.0,beige,tan,instaloan/jonesboro ga1,400.0,400.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
143803,1997,Honda,Civic,EX,Coupe,automatic,1hgej8245vl058906,nc,19.0,189341.0,green,gray,hendrick kia of concord,1175.0,1700.0,Wed Jan 21 2015 06:30:00 GMT-0800 (PST)
143804,1997,Nissan,Sentra,GXE,Sedan,automatic,1n4ab41d9vc780695,tx,2.0,150606.0,white,gray,mid city mcandrew motors,700.0,800.0,Thu Jan 15 2015 03:00:00 GMT-0800 (PST)
143805,1997,Honda,Accord,LX,Sedan,automatic,1hgcd5631va199076,nc,19.0,151501.0,blue,gray,fleet lease remarketing,1050.0,1200.0,Mon Feb 16 2015 01:30:00 GMT-0800 (PST)
146361,1997,,,,,manual,2g1fp22k5v2145808,ca,2.0,215213.0,red,gray,manheim central california,300.0,250.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
146364,1997,Cadillac,Seville,STS,Sedan,automatic,1g6ky5299vu836225,ga,24.0,102325.0,white,beige,germain toyota of naples/germain scion of naples,725.0,1100.0,Thu Jan 15 2015 02:00:00 GMT-0800 (PST)
146379,1997,Ford,Taurus,GL,Sedan,,1falp52u2va225873,va,1.0,192038.0,gold,tan,select remarketing group llc/anderson financial,325.0,350.0,Wed Jan 21 2015 01:05:00 GMT-0800 (PST)
146380,1997,Nissan,Altima,GXE,Sedan,,1n4bu31d3vc112013,ca,21.0,214820.0,silver,gray,manheim central california,575.0,200.0,Thu Jan 22 2015 04:30:00 GMT-0800 (PST)
146382,1997,Saturn,S-Series,SL2,Sedan,manual,1g8zj527xvz325974,va,1.0,334176.0,green,black,select remarketing group llc/anderson financial,175.0,350.0,Wed Jan 21 2015 01:00:00 GMT-0800 (PST)
150298,1997,Saturn,S-Series,SC2,Coupe,manual,1g8zg1278vz374369,tx,2.0,234758.0,green,tan,titlemax/san antonio-tx8,550.0,300.0,Fri Jan 23 2015 02:00:00 GMT-0800 (PST)
150299,1997,Lincoln,Continental,Base,Sedan,automatic,1lnlm97v2vy710335,va,2.0,208140.0,blue,gray,purple heart,150.0,350.0,Thu Jan 22 2015 03:50:00 GMT-0800 (PST)
150300,1997,Ford,F-150,XLT,Extended Cab,automatic,2ftdx07w6vca48772,tx,21.0,131333.0,white,gray,hendrick volkswagen lewisville,2650.0,1800.0,Fri Jan 16 2015 03:00:00 GMT-0800 (PST)
150301,1997,Saturn,S-Series,SL1,Sedan,automatic,1g8zh528xvz279597,mo,2.0,130289.0,gray,—,purple heart services inc,525.0,475.0,Tue Jan 20 2015 07:00:00 GMT-0800 (PST)
150302,1997,Ford,F-150,XL,Extended Cab,,1ftdx17w1vnb73890,md,2.0,188944.0,white,gray,darcars imports inc,1650.0,1000.0,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
150303,1997,,,,,manual,1j4fy29p7vp402704,mi,2.0,181190.0,green,beige,tdaf remarketing,3225.0,2400.0,Thu Jan 22 2015 01:30:00 GMT-0800 (PST)
156272,1997,Ford,Expedition,XLT,SUV,automatic,1fmeu1764vlb28219,nc,19.0,218657.0,green,gray,dt inventory,700.0,400.0,Tue Jan 20 2015 01:30:00 GMT-0800 (PST)
