,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
49319,1998,Honda,Accord,EX,Sedan,automatic,1hgcg6673wa058530,nj,24.0,103993.0,beige,gray,hamilton honda,1750.0,1150.0,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
49320,1998,Lincoln,Continental,Base,Sedan,automatic,1lnfm97v3wy700332,fl,26.0,86728.0,white,gray,mercedes-benz of pompano,1525.0,2400.0,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
49321,1998,Lexus,GS 300,Base,Sedan,automatic,jt8bd68s0w0034890,fl,19.0,326827.0,brown,beige,lexus of palm beach,1275.0,900.0,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
49322,1998,Lexus,ES 300,Base,Sedan,,jt8bf28g6w0126052,ca,3.0,226644.0,beige,beige,aaero sweet company,1275.0,1600.0,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
49323,1998,Honda,Prelude,Base,Coupe,automatic,jhmbb6242wc006877,fl,27.0,89590.0,gray,black,coggin honda of ft pierce,2225.0,2800.0,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
49324,1998,Honda,Civic,LX,Sedan,automatic,2hgej6671wh523866,fl,19.0,153057.0,blue,gray,autonation chevrolet coral gables,1150.0,600.0,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
49325,1998,Jeep,Cherokee,Classic,SUV,automatic,1j4fj68s4wl252870,fl,19.0,1.0,red,gray,sixrentals corp,2950.0,1000.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
49326,1998,Honda,CR-V,EX,SUV,automatic,jhlrd1860wc086656,fl,26.0,220302.0,blue,gray,autonation honda clearwater,1200.0,1700.0,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
49327,1998,ford,explorer,awd xlt,,automatic,1fmzu35pxwud41891,fl,19.0,150514.0,red,gray,autonation nissan clearwater,700.0,600.0,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
49328,1998,Ford,Mustang,Base,Coupe,,1fafp4046wf156488,fl,32.0,160594.0,black,gray,autonation ford sanford,600.0,900.0,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
49329,1998,Lincoln,Town Car,Signature,Sedan,automatic,1lnfm82w0wy677649,ma,24.0,121515.0,gold,tan,flood ford of east greenwich,1425.0,800.0,Tue Jan 06 2015 10:00:00 GMT-0800 (PST)
49330,1998,Honda,CR-V,LX,SUV,automatic,jhlrd1842wc067153,md,2.0,226693.0,red,gray,purple heart services inc,1175.0,600.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
49331,1998,Mercedes-Benz,C-Class,C230,Sedan,automatic,wdbha23g8wa584377,ma,27.0,74478.0,beige,tan,boch new to you superstore,2650.0,2300.0,Thu Jan 22 2015 10:30:00 GMT-0800 (PST)
49333,1998,Pontiac,Grand Prix,SE,Sedan,automatic,1g2wj52m7wf309558,az,19.0,100999.0,silver,gray,buckeye title loans inc,1125.0,350.0,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
49337,1998,Mercury,Sable,LS,Sedan,automatic,1mefm53s7wg652735,md,2.0,117963.0,gold,tan,purple heart services inc,900.0,275.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
49339,1998,Toyota,4Runner,SR5,SUV,,jt3hn86r1w0144324,ca,24.0,198647.0,white,tan,courtesy chrysler dodge jeep ram of orange,2350.0,3000.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
49340,1998,Pontiac,Bonneville,SE,Sedan,automatic,1g2hx52k1w4236351,fl,19.0,145713.0,white,gray,hertz remarketing,925.0,800.0,Tue Jan 06 2015 01:15:00 GMT-0800 (PST)
49342,1998,Pontiac,Grand Prix,GTP,Coupe,automatic,1g2wp1214wf328727,ca,36.0,106158.0,black,gray,nvp remarketing,1200.0,2200.0,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
49343,1998,Toyota,Camry,LE,Sedan,automatic,jt2bg22k7w0228528,az,1.0,213861.0,white,beige,pls loan store/phoenix,1150.0,800.0,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
49347,1998,Toyota,Camry,CE,Sedan,automatic,4t1bg22k8wu217758,fl,19.0,139136.0,beige,gray,westlake financial services,1675.0,1000.0,Thu Jan 08 2015 15:00:00 GMT-0800 (PST)
49349,1998,Volkswagen,Jetta,GL,Sedan,manual,3vwrb61h0wm202638,ca,19.0,192817.0,red,gray,jimmie johnson kearny mesa chevrolet,550.0,500.0,Tue Dec 23 2014 12:30:00 GMT-0800 (PST)
49350,1998,Pontiac,Sunfire,GT,Coupe,automatic,1g2jd12t6w7562575,md,2.0,117910.0,purple,gray,purple heart services inc,900.0,300.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
49351,1998,Toyota,Camry,LE,Sedan,automatic,4t1bg22k0wu339868,oh,1.0,175956.0,black,tan,select remarketing group llc/loan max title,1300.0,525.0,Tue Dec 23 2014 13:00:00 GMT-0800 (PST)
49353,1998,Toyota,4Runner,Limited,SUV,automatic,jt3hn87r5w0153400,md,2.0,169213.0,—,tan,manheim baltwash/junk a car scrap,2425.0,1500.0,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
49355,1998,subaru,forester,l,,automatic,jf1sf635xwh769848,hi,21.0,107217.0,green,gray,wells fargo dealer services,1525.0,1900.0,Tue Dec 30 2014 15:30:00 GMT-0800 (PST)
49361,1998,Toyota,Corolla,CE,Sedan,,1nxbr12e5wz082771,fl,19.0,171302.0,red,beige,autonation honda miami lakes,1100.0,600.0,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
49363,1998,Nissan,200SX,SE,Coupe,automatic,1n4ab42d5wc521752,ma,19.0,116544.0,white,gray,imperial ford corporation,1250.0,425.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
49365,1998,Toyota,RAV4,Base,SUV,automatic,jt3hp10v2w0156280,tn,19.0,157735.0,white,gray,lexus of knoxville,2100.0,1900.0,Tue Dec 23 2014 10:30:00 GMT-0800 (PST)
49366,1998,Toyota,Corolla,CE,Sedan,automatic,2t1br12e6wc093022,md,2.0,148715.0,green,—,purple heart services inc,1200.0,500.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
49367,1998,Toyota,Camry,LE,Sedan,automatic,4t1bg22k2wu305348,md,2.0,244855.0,brown,gray,purple heart services inc,1025.0,1300.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
49368,1998,mercury,villager,fwd gs,,automatic,4m2zv1117wdj13851,md,2.0,158352.0,red,—,manheim baltwash/junk a car scrap,475.0,275.0,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
49369,1998,Toyota,Camry,XLE V6,Sedan,,jt2bf22k9w0119197,ca,21.0,193932.0,gold,tan,aaero sweet company,1250.0,1050.0,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
55729,1998,Ford,F-150,XLT,Extended Cab,automatic,2ftzx18w7wca99838,ma,19.0,178559.0,red,tan,flood ford of east greenwich,2350.0,500.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
55731,1998,Ford,F-150,XLT,Extended Cab,automatic,1ftzx18w7wka40302,nv,2.0,290546.0,burgundy,—,automotive remarketing inc,800.0,1600.0,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
55732,1998,Ford,Taurus,SE,Sedan,automatic,1fafp53sxwa105878,oh,1.0,193626.0,burgundy,gray,select remarketing group llc/loan max title,725.0,350.0,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
55733,1998,Honda,Accord,EX,Sedan,automatic,1hgcg565xwa155216,wa,24.0,103833.0,green,gray,northwest motorsport,1825.0,3500.0,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
55734,1998,Volkswagen,Jetta,GL,Sedan,manual,3vwra81h9wm233787,nv,2.0,141059.0,red,—,automotive remarketing inc,825.0,350.0,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
55735,1998,Honda,Civic,HX,Coupe,automatic,1hgej7220wl136986,ca,3.0,192307.0,black,gray,james family auto sales,500.0,1300.0,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
55736,1998,Jeep,Cherokee,Classic,SUV,automatic,1j4fj68s1wl112520,oh,1.0,202719.0,red,gray,select remarketing group llc/loan max title,1350.0,950.0,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
55737,1998,Mitsubishi,Eclipse Spyder,GS,Convertible,automatic,4a3ax35g9we094587,nv,1.0,188904.0,black,black,automotive remarketing inc,800.0,400.0,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
60110,1998,chevrolet,s10,4x2 ext ls,,automatic,1gccs19x8wk246689,fl,2.0,255799.0,beige,gray,autonation chevrolet doral,1400.0,700.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
60111,1998,ford,expedition,4x4 xlt,,automatic,1fmpu18l5wlb27255,ca,2.0,193269.0,black,brown,charitable auto resource,1050.0,550.0,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
60112,1998,,,,,automatic,1g1nd52mxw6263697,mo,1.0,224942.0,silver,gray,axcess financial,525.0,150.0,Mon Feb 09 2015 03:00:00 GMT-0800 (PST)
60113,1998,,,,,automatic,1b4gp54l9wb639872,nc,35.0,134677.0,purple,gray,medlin buick gmc mazda,875.0,3200.0,Tue Mar 10 2015 02:15:00 GMT-0700 (PDT)
60115,1998,BMW,7 Series,740iL,Sedan,automatic,wbagj8329wdm22404,tx,2.0,239739.0,white,tan,titlemax/windcrest tx1,450.0,800.0,Wed Dec 31 2014 10:00:00 GMT-0800 (PST)
60116,1998,BMW,7 Series,740iL,Sedan,automatic,wbagj8328wdm15069,nc,32.0,154938.0,white,tan,westlake financial services,1025.0,600.0,Mon Dec 29 2014 09:00:00 GMT-0800 (PST)
60117,1998,BMW,7 Series,740iL,Sedan,automatic,wbagj8329wdm17848,md,2.0,153049.0,black,tan,purple heart services inc,1050.0,275.0,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
60118,1998,Honda,Accord,EX V6,Coupe,automatic,1hgcg2256wa030296,ca,19.0,124301.0,black,beige,aaero sweet company,1500.0,1400.0,Wed Dec 31 2014 11:30:00 GMT-0800 (PST)
60119,1998,Cadillac,Seville,SLS,Sedan,automatic,1g6ks54y5wu933879,ca,33.0,151448.0,gray,beige,south coast acura,775.0,800.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
60120,1998,Ford,Expedition,XLT,SUV,automatic,1fmru1767wlb97697,fl,1.0,228504.0,blue,beige,al hendrickson toyota,725.0,300.0,Wed Jan 07 2015 06:30:00 GMT-0800 (PST)
60121,1998,BMW,5 Series,528i,Sedan,automatic,wbadd6327wbw39993,nc,35.0,163417.0,silver,gray,mercedes-benz of durham,1300.0,1900.0,Mon Dec 29 2014 09:30:00 GMT-0800 (PST)
60122,1998,Honda,Accord,LX,Sedan,automatic,1hgcg5649wa217986,ca,26.0,271660.0,—,gray,nissan of duarte,1125.0,1200.0,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
60123,1998,Ford,Expedition,XLT,SUV,automatic,1fmru18w2wlb67988,md,2.0,210378.0,green,tan,purple heart services inc,675.0,300.0,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
60124,1998,Dodge,Ram Pickup 1500,WS,Regular Cab,,1b7hc16xxws710329,co,19.0,176514.0,red,gray,remarketing by ge/manheim denver,675.0,800.0,Wed Dec 31 2014 11:45:00 GMT-0800 (PST)
60125,1998,ford,expedition,xlt,,automatic,1fmru17l0wlb52381,nv,2.0,167014.0,black,—,titlemax of buffalo dr. - nv 10,925.0,600.0,Wed Dec 31 2014 11:00:00 GMT-0800 (PST)
60126,1998,Toyota,4Runner,Limited,SUV,automatic,jt3hn87r3w9015561,nc,29.0,281144.0,white,tan,hendrick chevrolet,1875.0,2100.0,Mon Jan 05 2015 01:30:00 GMT-0800 (PST)
60127,1998,Lincoln,Town Car,Signature,Sedan,,1lnfm82w4wy659767,fl,23.0,186259.0,gold,beige,autonation lincoln clearwater,1250.0,700.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
60129,1998,Toyota,Corolla,VE,Sedan,automatic,1nxbr12exwz073144,fl,27.0,152240.0,beige,tan,autonation toyota pinellas park,1175.0,1200.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
60130,1998,Toyota,Camry,LE,Sedan,automatic,4t1bg22k1wu321606,fl,23.0,248930.0,gray,gray,autonation chrysler dodge jeep ram pembroke pine,975.0,900.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
60131,1998,Saturn,S-Series,SL2,Sedan,manual,1g8zj5272wz304117,ca,26.0,123889.0,silver,silver,billion dodge chrysler jeep,700.0,850.0,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
60132,1998,Toyota,Camry,XLE V6,Sedan,,jt2bf28k7w0144302,az,19.0,184663.0,silver,gray,southwest title loans,1375.0,500.0,Tue Dec 30 2014 11:00:00 GMT-0800 (PST)
60133,1998,Mitsubishi,Montero Sport,LS,SUV,,ja4ls31p1wp042076,md,2.0,195429.0,white,gray,koons silver spring ford lincoln,875.0,300.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
60135,1998,Lexus,ES 300,Base,Sedan,automatic,jt8bf28g2w0106784,fl,2.0,200698.0,white,gray,lexus of clearwater,1550.0,1300.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
60136,1998,Pontiac,Grand Prix,GT,Sedan,automatic,1g2wp52k0wf341426,fl,19.0,205009.0,white,beige,hyundai of st augustine,850.0,400.0,Tue Jan 13 2015 10:00:00 GMT-0800 (PST)
60137,1998,Land Rover,Discovery,LE,SUV,automatic,saljy1245wa783993,nv,2.0,149374.0,gold,—,titlemax/las vegas nv22,1200.0,550.0,Wed Dec 31 2014 11:00:00 GMT-0800 (PST)
60138,1998,Toyota,Corolla,VE,Sedan,automatic,1nxbr12e9wz066556,nc,19.0,163152.0,white,gray,nextgear capital,1100.0,900.0,Mon Dec 29 2014 09:30:00 GMT-0800 (PST)
60140,1998,Mazda,626,LX,Sedan,,1yvgf22c8w5751627,tn,1.0,187225.0,gray,—,titlebucks / clarksville tn1,350.0,400.0,Tue Dec 30 2014 10:00:00 GMT-0800 (PST)
60141,1998,Toyota,4Runner,Limited,SUV,automatic,jt3hn87r7w0173857,wa,28.0,297393.0,black,tan,toyota of kirkland,2075.0,1900.0,Wed Jan 07 2015 13:20:00 GMT-0800 (PST)
60143,1998,Volvo,V70,Base,Wagon,automatic,yv1lw5544w2420016,nc,22.0,209506.0,blue,gray,nextgear capital,600.0,1100.0,Mon Dec 29 2014 09:30:00 GMT-0800 (PST)
60144,1998,Mercedes-Benz,C-Class,C230,Sedan,automatic,wdbha23g1wa612911,fl,34.0,154706.0,white,beige,autonation toyota winter park,1350.0,900.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
60145,1998,Toyota,Corolla,LE,Sedan,automatic,1nxbr18e5wz056999,nv,2.0,110980.0,gold,—,titlemax/fort apache-nv16,1450.0,1600.0,Wed Dec 31 2014 11:00:00 GMT-0800 (PST)
60147,1998,Mitsubishi,Eclipse,RS,Hatchback,automatic,4a3ak34y4we055446,fl,14.0,1.0,burgundy,gray,autonation toyota winter park,1100.0,800.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
68151,1998,Ford,F-150,Lariat,Extended Cab,automatic,2ftzx18w7wca99838,ma,19.0,178560.0,red,tan,flood ford of east greenwich,1875.0,550.0,Tue Jan 06 2015 02:00:00 GMT-0800 (PST)
68152,1998,BMW,7 Series,740i,Sedan,automatic,wbagf8328wdl53299,ca,21.0,150935.0,black,tan,gulliver,1175.0,1200.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
68153,1998,Chevrolet,Corvette,Base,Convertible,automatic,1g1yy32g2w5123648,fl,36.0,86557.0,red,beige,asanka cars.com inc,9775.0,11900.0,Tue Jan 20 2015 01:15:00 GMT-0800 (PST)
68154,1998,Chevrolet,Lumina,Base,Sedan,,2g1wl52m7w9265942,va,1.0,108012.0,beige,tan,purple heart services inc,575.0,750.0,Wed Dec 31 2014 09:05:00 GMT-0800 (PST)
68155,1998,Ford,Mustang,Base,Coupe,automatic,1fafp4045wf156661,tx,2.0,217031.0,black,gray,titlemax/san antonio tx24,725.0,400.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
68156,1998,Chevrolet,Camaro,Base,Convertible,automatic,2g1fp32kxw2142491,ga,27.0,86253.0,red,—,tdaf remarketing,1200.0,2500.0,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
68157,1998,BMW,3 Series,328i,Sedan,automatic,wbacd4321wav59952,ga,23.0,235207.0,black,tan,nalley honda,1475.0,1300.0,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
68158,1998,ford,expedition,4x4 ed bauer,,automatic,1fmpu18l0wlb07690,wa,38.0,142552.0,red,beige,puyallup nissan,1475.0,1100.0,Wed Jan 07 2015 04:30:00 GMT-0800 (PST)
68159,1998,Chevrolet,Cavalier,Base,Sedan,automatic,1g1jc5247w7136532,ca,19.0,110947.0,gray,beige,jessup cad buick pont gmc saab/hummer chev,550.0,600.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
68160,1998,Infiniti,QX4,Base,SUV,automatic,jnrar05y3ww038336,pr,19.0,230074.0,white,gray,pr auto loans llc,550.0,1300.0,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
68161,1998,Mitsubishi,Eclipse Spyder,GS,Convertible,automatic,4a3ax35g9we084612,pr,17.0,149998.0,white,beige,select remarketing group llc/anderson financial,1100.0,400.0,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
68162,1998,Honda,Accord,EX V6,Sedan,automatic,1hgcg1652wa071447,nc,19.0,253591.0,green,beige,crossroads ford of fuquay-varina,850.0,1900.0,Mon Jan 05 2015 01:00:00 GMT-0800 (PST)
68163,1998,Toyota,Camry,LE,Sedan,automatic,jt2bg22k3w0238800,nv,2.0,213554.0,blue,—,tiger financial management llc,1100.0,600.0,Wed Dec 31 2014 11:00:00 GMT-0800 (PST)
68164,1998,Mitsubishi,Eclipse Spyder,GS,Convertible,automatic,4a3ax35g0we029899,fl,22.0,184781.0,red,gray,coggin deland hyundai,800.0,1100.0,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
68165,1998,Toyota,Avalon,XLS,Sedan,automatic,4t1bf18bxwu252077,ca,36.0,167336.0,off-white,beige,south county lexus at mission viejo,1350.0,1800.0,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
68166,1998,Toyota,Corolla,LE,Sedan,,2t1br18e1wc050554,pa,36.0,69798.0,silver,black,evans auto sales,1675.0,2000.0,Fri Jan 09 2015 09:00:00 GMT-0800 (PST)
68167,1998,Honda,Accord,LX,Sedan,automatic,1hgcg5643wa046653,ca,32.0,222774.0,black,gray,honda cars of corona,1325.0,1900.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
68168,1998,Honda,Civic,EX,Coupe,automatic,1hgej8245wl133251,pa,1.0,144413.0,silver,gray,purple heart,975.0,475.0,Tue Dec 30 2014 13:01:00 GMT-0800 (PST)
68169,1998,Mercedes-Benz,M-Class,ML320,SUV,automatic,4jgab54e5wa030692,pa,2.0,124539.0,silver,gray,purple heart,2200.0,700.0,Tue Dec 30 2014 13:01:00 GMT-0800 (PST)
68170,1998,Toyota,4Runner,Limited,SUV,automatic,jt3gn87r9w0081838,ca,27.0,166161.0,gray,beige,stream llc dba stream remarketing solutions,2200.0,1800.0,Tue Dec 30 2014 16:00:00 GMT-0800 (PST)
68171,1998,Honda,Civic,EX,Coupe,automatic,1hgej8247wl021597,nj,23.0,134654.0,black,gray,hamilton honda,1000.0,650.0,Wed Dec 31 2014 09:30:00 GMT-0800 (PST)
68172,1998,Mitsubishi,Eclipse Spyder,GS,Convertible,automatic,4a3ax35g7we069641,pr,24.0,160782.0,gray,gray,select remarketing group llc/anderson financial,1000.0,500.0,Thu Jan 08 2015 10:00:00 GMT-0800 (PST)
68173,1998,Mercedes-Benz,E-Class,E320,Sedan,automatic,wdbjf65f7wa704040,nj,28.0,99518.0,silver,black,black tie classics llc,1675.0,2000.0,Wed Jan 14 2015 09:30:00 GMT-0800 (PST)
68174,1998,Toyota,Camry,LE,Sedan,automatic,jt2bg22k8w0144301,ut,2.0,189730.0,gray,gray,remarketing by ge/america first credit union,1325.0,300.0,Wed Jan 28 2015 04:30:00 GMT-0800 (PST)
68175,1998,Toyota,Camry,LE,Sedan,automatic,4t1bg22k8wu370589,wa,24.0,227189.0,gray,gray,toyota of olympia,1025.0,850.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
68176,1998,Mercedes-Benz,SLK-Class,SLK230 Kompressor,Convertible,automatic,wdbkk47f8wf027469,fl,19.0,74335.0,white,black,sixrentals corp,4250.0,1500.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
68177,1998,Lincoln,Continental,Base,Sedan,automatic,1lnfm97v3wy700332,fl,26.0,86731.0,white,gray,mercedes-benz of pompano,1250.0,1100.0,Tue Feb 03 2015 10:00:00 GMT-0800 (PST)
68178,1998,Toyota,4Runner,SR5,SUV,automatic,jt3gn86r1w0059303,ca,25.0,274711.0,silver,beige,south county lexus at mission viejo,1525.0,1700.0,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
68179,1998,subaru,forester,l,,automatic,jf1sf6356wh754568,nv,2.0,184735.0,red,—,tiger financial management llc,650.0,850.0,Wed Dec 31 2014 11:00:00 GMT-0800 (PST)
68180,1998,Toyota,Camry,LE,Sedan,,4t1bg22k8wu348835,ga,21.0,180363.0,gold,tan,gwinnett place honda,1150.0,2800.0,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
68181,1998,Nissan,Pathfinder,LE,SUV,,jn8ar05yxww244614,nj,19.0,187090.0,black,gray,hamilton honda,500.0,950.0,Wed Dec 31 2014 09:30:00 GMT-0800 (PST)
68186,1998,Volvo,V70,Base,Wagon,automatic,yv1lw5542w2364853,ca,2.0,217359.0,green,tan,bob baker jeep,800.0,400.0,Fri Jan 16 2015 07:00:00 GMT-0800 (PST)
68196,1998,Volvo,S90,Base,Sedan,automatic,yv1ks9609w1132430,ga,2.0,172615.0,blue,tan,national charity services,725.0,400.0,Thu Jan 08 2015 12:30:00 GMT-0800 (PST)
73023,1998,Honda,Accord,EX,Sedan,automatic,1hgcg6678wa241969,ca,19.0,213074.0,black,gray,nissan of duarte,1125.0,1000.0,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
73024,1998,Cadillac,DeVille,Base,Sedan,automatic,1g6kd54y9wu737714,in,3.0,176921.0,gray,tan,auto sales and service,525.0,700.0,Wed Dec 31 2014 12:59:00 GMT-0800 (PST)
73025,1998,GMC,envoy,Base,SUV,automatic,1gkdt13w6w2561139,oh,1.0,260334.0,gray,gray,select remarketing group llc/loan max title,375.0,900.0,Tue Jan 06 2015 05:00:00 GMT-0800 (PST)
73027,1998,Buick,LeSabre,Custom,Sedan,automatic,1g4hp52k4wh545506,nc,19.0,149187.0,burgundy,gray,nextgear capital,550.0,500.0,Tue Jan 06 2015 01:15:00 GMT-0800 (PST)
73028,1998,Ford,Mustang,GT,Convertible,manual,1fafp45x4wf165841,nc,24.0,117400.0,blue,gray,united auto credit/irvine,2075.0,2100.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
73031,1998,Lexus,GS 300,Base,Sedan,automatic,jt8bd68s8w0045507,ca,19.0,158310.0,green,beige,lexus of stevens creek,2350.0,2700.0,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
73032,1998,Volkswagen,New Beetle,Base,Hatchback,manual,3vwbb61c0wm005393,va,19.0,158286.0,red,black,brown's manassas subaru,800.0,500.0,Thu Jan 15 2015 03:50:00 GMT-0800 (PST)
73034,1998,Toyota,Camry,XLE V6,Sedan,automatic,jt2bf22k8w0102472,ca,19.0,152578.0,white,gray,felix chevrolet & cadillac,1400.0,450.0,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
73036,1998,jeep,wrangler,4x4 6c sport,,manual,1j4fy19s0wp772733,tn,27.0,138244.0,blue,tan,lexus of knoxville,4850.0,6800.0,Wed Dec 31 2014 10:30:00 GMT-0800 (PST)
75846,1998,Ford,Ranger,XLT,Extended Cab,manual,1ftyr14c1wpa67368,ca,19.0,210063.0,green,tan,alliance motor cars,1400.0,1500.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
78320,1998,Buick,LeSabre,Custom,Sedan,automatic,1g4hp52k3wh450242,md,2.0,138062.0,beige,tan,purple heart services inc,625.0,900.0,Tue Jan 06 2015 04:00:00 GMT-0800 (PST)
78336,1998,Honda,Civic,LX,Sedan,automatic,2hgej6672wh602687,fl,19.0,213360.0,silver,gray,holman honda of fort lauderdale,1300.0,600.0,Fri Jan 23 2015 01:35:00 GMT-0800 (PST)
78337,1998,pontiac,grand,prix se,,automatic,1g2wj52k2wf319557,md,2.0,226677.0,silver,gray,darcars toyota of frederick,500.0,400.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
78338,1998,Honda,Civic,LX,Sedan,automatic,2hgej6678wh502500,nj,28.0,146088.0,blue,gray,ht automotive llc,1125.0,2000.0,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
78339,1998,Pontiac,Grand Prix,GT,Sedan,automatic,1g2wp52k1wf340091,ga,2.0,213029.0,black,black,instaloan/union city ga1,825.0,375.0,Thu Jan 08 2015 12:30:00 GMT-0800 (PST)
78340,1998,Volvo,V70,XC,Wagon,automatic,yv1lz5640w2510558,va,23.0,149587.0,silver,gray,don beyer volvo winchester,900.0,1400.0,Thu Jan 22 2015 01:35:00 GMT-0800 (PST)
78341,1998,Toyota,Camry,XLE V6,Sedan,automatic,jt2bf22k8w0121524,md,3.0,187424.0,black,gray,darcars toyota,1250.0,900.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
78342,1998,Lincoln,Navigator,Base,SUV,automatic,5lmru27l9wlj60806,tn,19.0,163966.0,white,gray,america's united financial llc,800.0,1600.0,Tue Jan 20 2015 02:30:00 GMT-0800 (PST)
78343,1998,Volkswagen,Jetta,GLX VR6,Sedan,automatic,3vwtd81h0wm107766,md,2.0,159713.0,blue,gray,purple heart services inc,825.0,300.0,Tue Jan 06 2015 04:00:00 GMT-0800 (PST)
78344,1998,Volvo,S70,GLT,Sedan,automatic,yv1ls5648w1435439,md,2.0,190620.0,red,tan,purple heart services inc,800.0,700.0,Tue Jan 06 2015 04:00:00 GMT-0800 (PST)
78345,1998,Ford,Taurus,SE,Wagon,automatic,1fafp57u9wa200959,ga,2.0,155584.0,white,gray,charitable adult rides services/car donating is,575.0,500.0,Thu Jan 08 2015 12:30:00 GMT-0800 (PST)
78346,1998,Chevrolet,Blazer,LS,SUV,automatic,1gncs13wxwk236771,tx,18.0,243092.0,brown,brown,titlemax/balcone heights tx1,325.0,800.0,Wed Jan 07 2015 10:00:00 GMT-0800 (PST)
78347,1998,Honda,Accord,EX V6,Sedan,automatic,1hgcg1659wa036338,fl,21.0,49293.0,silver,tan,holman honda of fort lauderdale,2475.0,4000.0,Fri Jan 02 2015 09:35:00 GMT-0800 (PST)
78349,1998,Ford,F-150,XLT,Extended Cab,automatic,1ftzx18wxwkb05532,wa,19.0,187458.0,green,beige,repo remarketing inc,2275.0,1350.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
78350,1998,Chevrolet,Corvette,Base,Convertible,automatic,1g1yy32g5w5112417,wa,42.0,99537.0,silver,black,repo remarketing inc,7900.0,8000.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
