,year,make,model,trim,body,transmission,vin,state,condition,odometer,color,interior,seller,mmr,sellingprice,saledate
41305,1996,Toyota,Camry,LE,Sedan,automatic,4t1bg12k4tu749000,fl,,91231.0,green,tan,sun shine cars inc,1225.0,1700.0,Thu Dec 18 2014 16:10:00 GMT-0800 (PST)
41309,1996,Ford,Explorer,Limited,SUV,automatic,1fmdu34xxtua64134,tx,,161915.0,white,tan,mac haik's southway ford,625.0,1500.0,Fri Dec 19 2014 10:00:00 GMT-0800 (PST)
41310,1996,Volkswagen,Passat,GLX V6,Wagon,automatic,wvwfe83a0te185219,oh,,54704.0,green,tan,coachworks,525.0,1000.0,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
41312,1996,,,,,automatic,jhmra1863tc009201,az,,137213.0,blue,gray,tims buick hyundai subaru & gmc inc,1000.0,900.0,Thu Dec 18 2014 11:30:00 GMT-0800 (PST)
41313,1996,Toyota,Corolla,Base,Sedan,automatic,2t1ba02e4tc143834,md,2.0,193749.0,green,beige,jim coleman toyota inc,750.0,500.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
41316,1996,Ford,Taurus,LX,Sedan,automatic,1falp53s7tg197768,tx,,116058.0,red,—,casa ford lincoln,475.0,600.0,Thu Dec 18 2014 14:00:00 GMT-0800 (PST)
41317,1996,Ford,Mustang,Base,Coupe,,1falp4049tf183215,pa,2.0,134019.0,green,beige,manheim philadelphia,975.0,325.0,Tue Jan 20 2015 05:01:00 GMT-0800 (PST)
41319,1996,Toyota,Avalon,XL,Sedan,automatic,4t1bf12b4tu120551,mo,,246113.0,gold,—,clay cooley toyota of hazelwood,775.0,400.0,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
41320,1996,Dodge,Intrepid,Base,Sedan,,1b3hd46t9tf153012,mo,,1.0,burgundy,—,elite car sales west inc,550.0,175.0,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
41321,1996,Mercedes-Benz,E-Class,E320,Sedan,automatic,wdbjf55f9tj021133,md,2.0,1.0,gray,beige,lightning auto group llc,2000.0,300.0,Tue Jan 13 2015 05:00:00 GMT-0800 (PST)
41322,1996,Oldsmobile,Cutlass Supreme,SL,Coupe,automatic,1g3wh12m6tf347861,tx,1.0,1.0,white,gray,axcess financial,1200.0,300.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
49399,1996,ford,explorer,4x2 xlt,,automatic,1fmdu32p0tza23405,ca,3.0,155467.0,green,brown,dt inventory,775.0,500.0,Tue Dec 23 2014 13:00:00 GMT-0800 (PST)
49400,1996,dodge,grand,caravan,,automatic,1b4gp54l0tb489257,md,2.0,1.0,purple,gray,manheim baltwash/junk a car scrap,1300.0,300.0,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
49401,1996,Toyota,Camry,LE,Sedan,automatic,jt2bg12k2t0393148,wa,3.0,180969.0,green,beige,donate for charity,875.0,1400.0,Tue Dec 23 2014 14:40:00 GMT-0800 (PST)
49402,1996,BMW,3 Series,328i,Convertible,automatic,wbabk8327tet93448,md,2.0,139762.0,green,beige,purple heart services inc,1725.0,1200.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
49403,1996,Volkswagen,Passat,GLX V6,Sedan,automatic,wvwee83a0te019326,ga,2.0,1.0,white,beige,enterprise leasing co. of georgia,625.0,375.0,Tue Jan 06 2015 13:10:00 GMT-0800 (PST)
49404,1996,Chevrolet,S-10,LS,Extended Cab,automatic,1gccs1942t8141483,tn,2.0,100576.0,green,gray,downtown nashville nissan,1675.0,2400.0,Tue Dec 23 2014 10:30:00 GMT-0800 (PST)
49405,1996,Chevrolet,Blazer,LS,SUV,automatic,1gndt13wxt2250859,fl,1.0,197236.0,silver,black,autonation chevrolet airport,600.0,600.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
49406,1996,Nissan,Maxima,SE,Sedan,,jn1ca21d2tt160507,md,2.0,115828.0,green,gray,purple heart services inc,675.0,275.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
49407,1996,Buick,Regal,Custom,Sedan,automatic,2g4wb52m9t1493070,fl,2.0,91585.0,red,gray,autonation nissan kendall,875.0,400.0,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
49408,1996,Chevrolet,Cavalier,Base,Coupe,,1g1jc1249t7134639,tn,1.0,173447.0,red,—,titlemax/clarksville tn1,500.0,400.0,Tue Jan 20 2015 02:00:00 GMT-0800 (PST)
49409,1996,Mercedes-Benz,C-Class,C220,Sedan,automatic,wdbha22e6tf382488,fl,2.0,201775.0,blue,tan,autonation chevrolet greenacres,750.0,400.0,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
49410,1996,Nissan,Altima,GXE,Sedan,,1n4bu31d1tc190643,tx,1.0,145312.0,silver,gray,automotive remarketing inc,575.0,300.0,Tue Jan 20 2015 03:00:00 GMT-0800 (PST)
49411,1996,dodge,grand,caravan se,,automatic,2b4gp44rxtr699980,md,2.0,113502.0,silver,gray,manheim baltwash/junk a car scrap,800.0,300.0,Tue Dec 23 2014 11:00:00 GMT-0800 (PST)
49412,1996,Nissan,Altima,GXE,Sedan,automatic,1n4bu31dxtc177115,ca,2.0,213313.0,burgundy,gray,clz for less,500.0,450.0,Tue Dec 23 2014 16:00:00 GMT-0800 (PST)
49413,1996,Mercedes-Benz,E-Class,E320,Sedan,automatic,wdbjf55f1tj022521,wa,2.0,149828.0,gold,beige,northwest motorsport,1125.0,3100.0,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
49414,1996,Honda,Civic,DX,Hatchback,manual,2hgej6343th109283,md,2.0,281899.0,silver,gray,purple heart services inc,1250.0,300.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
49415,1996,Chrysler,LHS,Base,Sedan,automatic,2c3hc56f8th104260,ga,1.0,191230.0,green,tan,dekalb county drug task force,300.0,150.0,Tue Dec 30 2014 13:10:00 GMT-0800 (PST)
49416,1996,Cadillac,Seville,STS,Sedan,automatic,1g6ky5299tu804856,ca,2.0,126843.0,red,gray,charitable auto resource,750.0,600.0,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
49417,1996,oldsmobile,ciera,sl,,automatic,1g3aj55m6t6408806,md,2.0,90154.0,blue,blue,purple heart services inc,450.0,275.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
49418,1996,Honda,Accord,EX,Sedan,automatic,1hgcd5650ta076576,ca,2.0,250785.0,silver,beige,charitable auto resource,700.0,750.0,Tue Dec 23 2014 12:00:00 GMT-0800 (PST)
49419,1996,Infiniti,G20,Base,Sedan,,jnkcp01d0tt530044,md,2.0,115879.0,gold,—,jim coleman cadillac infiniti,725.0,1100.0,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
49420,1996,Toyota,Camry,LE,Sedan,,4t1bg12k9tu744617,md,3.0,191293.0,silver,gray,hertz remarketing,825.0,1100.0,Tue Dec 23 2014 09:30:00 GMT-0800 (PST)
49421,1996,Infiniti,I30,Base,Sedan,automatic,jnkca21dxtt300279,md,2.0,261987.0,black,beige,purple heart services inc,500.0,275.0,Tue Dec 23 2014 10:00:00 GMT-0800 (PST)
49422,1996,BMW,3 Series,328i,Sedan,automatic,wbacd4321tav44136,nv,2.0,237153.0,black,—,titlemax/las vegas nv32,400.0,500.0,Wed Dec 31 2014 00:00:00 GMT-0800 (PST)
49423,1996,Chevrolet,Cavalier,Base,Coupe,manual,3g1jc1248ts903200,fl,1.0,267266.0,white,gray,autonation toyota pinellas park,400.0,400.0,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
49424,1996,Saturn,S-Series,SL1,Sedan,automatic,1g8zh528xtz209238,ca,2.0,66420.0,silver,gray,honda world,675.0,450.0,Wed Jan 21 2015 04:30:00 GMT-0800 (PST)
49425,1996,Toyota,Camry,LE,Sedan,,4t1bg12k1tu937568,sc,1.0,272517.0,green,gray,enterprise car sales,425.0,600.0,Tue Dec 23 2014 09:15:00 GMT-0800 (PST)
49426,1996,Ford,Taurus,GL,Sedan,automatic,1falp52uxta167265,fl,1.0,55748.0,white,gray,autonation toyota winter park,650.0,650.0,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
49427,1996,Jeep,Grand Cherokee,Laredo,SUV,,1j4fx58s2tc231424,fl,2.0,109484.0,red,gray,autonation ford margate,1300.0,1200.0,Tue Dec 23 2014 12:15:00 GMT-0800 (PST)
55747,1996,Ford,Ranger,Splash,Regular Cab,automatic,1ftcr10a9tpa16341,nv,2.0,252868.0,burgundy,—,automotive remarketing inc,650.0,1000.0,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
55748,1996,Mazda,MX-5 Miata,Base,Convertible,automatic,jm1na3539t0718836,ca,2.0,64273.0,red,black,trade in solutions,3250.0,2450.0,Tue Dec 23 2014 16:00:00 GMT-0800 (PST)
55749,1996,Chevrolet,Tahoe,LT,SUV,automatic,1gnek13r4tj336157,nv,2.0,160840.0,gray,—,automotive remarketing inc,1050.0,450.0,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
55750,1996,Nissan,200SX,SE,Coupe,automatic,1n4ab42d3tc522300,nv,1.0,176657.0,red,gray,automotive remarketing inc,500.0,750.0,Thu Jan 29 2015 00:00:00 GMT-0800 (PST)
55751,1996,,,,,automatic,1j4gz78y7tc363755,nv,2.0,239011.0,green,—,automotive remarketing inc,675.0,450.0,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
55755,1996,Nissan,Maxima,SE,Sedan,automatic,jn1ca21d4tt742835,va,1.0,248741.0,black,gray,browns fairfax nissan,525.0,600.0,Mon Dec 29 2014 09:05:00 GMT-0800 (PST)
60157,1996,Cadillac,DeVille,Base,Sedan,automatic,1g6kd52y6tu234267,fl,2.0,58703.0,gold,tan,germain toyota of naples/germain scion of naples,1450.0,2000.0,Wed Jan 14 2015 08:00:00 GMT-0800 (PST)
60167,1996,Cadillac,DeVille,Base,Sedan,automatic,1g6kd52y8tu259445,tx,2.0,1.0,gold,tan,titlemax/san antonio tx10,1700.0,400.0,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
60171,1996,Toyota,Tacoma,Base,Extended Cab,automatic,4tawm72n0tz117878,pa,1.0,232211.0,gold,beige,purple heart,425.0,3300.0,Tue Dec 30 2014 13:01:00 GMT-0800 (PST)
60172,1996,Toyota,Camry,LE,Sedan,automatic,4t1bg12k1tu934699,ca,2.0,186354.0,black,beige,aaero sweet company,875.0,900.0,Wed Dec 31 2014 11:30:00 GMT-0800 (PST)
60174,1996,GMC,Sonoma,SL,Regular Cab,manual,1gtcs1440t8533224,fl,3.0,150529.0,green,gray,autonation toyota winter park,925.0,900.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
60177,1996,Lincoln,Town Car,Executive,Sedan,automatic,1lnlm81w9ty724838,md,2.0,224495.0,silver,black,purple heart services inc,875.0,300.0,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
60178,1996,Ford,Explorer,Limited,SUV,,1fmdu32x5tza55735,fl,2.0,125167.0,off-white,tan,autonation lincoln clearwater,825.0,600.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
60180,1996,Jeep,Grand Cherokee,Laredo,SUV,automatic,1j4gz58s5tc383969,tn,2.0,238835.0,green,tan,dt inventory,375.0,400.0,Tue Dec 30 2014 10:30:00 GMT-0800 (PST)
60181,1996,Toyota,Camry,LE,Sedan,automatic,jt2bg12k9t0364987,fl,2.0,128114.0,gray,gray,autonation toyota winter park,1175.0,700.0,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
60184,1996,ford,thunderbird,lx,,automatic,1falp62w7th121973,nc,3.0,121992.0,white,beige,nextgear capital,600.0,900.0,Mon Dec 29 2014 09:30:00 GMT-0800 (PST)
60185,1996,Subaru,Legacy,L,Wagon,automatic,4s3bk4354t7303294,md,2.0,70579.0,red,brown,purple heart services inc,1575.0,2300.0,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
60190,1996,Lexus,LS 400,Base,Sedan,automatic,jt8bh22fxt0053130,ca,2.0,145408.0,black,beige,lon motors,2550.0,1700.0,Wed Jan 07 2015 11:30:00 GMT-0800 (PST)
60191,1996,Toyota,Avalon,XL,Sedan,automatic,4t1bf12bxtu113023,pa,3.0,179239.0,green,tan,faulkner honda used cars,1075.0,600.0,Mon Dec 29 2014 12:00:00 GMT-0800 (PST)
60192,1996,Nissan,Pathfinder,LE,SUV,automatic,jn8ar05s0tw002356,fl,1.0,230399.0,gold,gray,hertz remarketing,400.0,600.0,Tue Jan 27 2015 10:00:00 GMT-0800 (PST)
60195,1996,Volvo,850,GLT,Wagon,automatic,yv1lw5547t2182660,ca,2.0,113973.0,white,gray,charitable auto resource,450.0,700.0,Tue Dec 30 2014 12:00:00 GMT-0800 (PST)
60196,1996,ford,f250,4x4 ext xlt,,automatic,1fthx26f7tea02048,nc,2.0,181476.0,green,beige,performance auto center inc,6600.0,6100.0,Mon Dec 29 2014 09:30:00 GMT-0800 (PST)
60197,1996,Nissan,Maxima,SE,Sedan,automatic,jn1ca21dxtt154941,nv,2.0,232607.0,black,—,titlemax of buffalo dr. - nv 10,600.0,450.0,Wed Dec 31 2014 11:00:00 GMT-0800 (PST)
60198,1996,Toyota,Camry,LE,Sedan,automatic,4t1bg12k1tu671470,tn,3.0,202016.0,green,gray,dt inventory,775.0,1000.0,Tue Dec 30 2014 10:30:00 GMT-0800 (PST)
60200,1996,Nissan,Maxima,GXE,Sedan,,jn1ca21d9tt150492,fl,2.0,88199.0,gray,gray,autonation toyota winter park,1075.0,900.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
60202,1996,Ford,Explorer,XLT,SUV,automatic,1fmdu32xxtua42220,tx,2.0,186673.0,blue,gray,titlemax/balcone heights tx1,600.0,400.0,Wed Dec 31 2014 12:30:00 GMT-0800 (PST)
68199,1996,Chevrolet,Impala,SS,Sedan,automatic,1g1bl52p1tr158184,pa,2.0,149758.0,blue,gray,purple heart,2750.0,2450.0,Tue Dec 30 2014 09:30:00 GMT-0800 (PST)
68207,1996,dodge,ram,1500 4x2,,automatic,3b7hc13z1tg113739,az,2.0,163676.0,black,gray,pls loan store/phoenix,1200.0,500.0,Tue Dec 30 2014 11:00:00 GMT-0800 (PST)
68208,1996,Jeep,Cherokee,Sport,SUV,automatic,1j4fj68s3tl286178,pa,1.0,140115.0,white,gray,purple heart,950.0,1450.0,Tue Dec 30 2014 13:01:00 GMT-0800 (PST)
68209,1996,Mercedes-Benz,E-Class,E320,Sedan,automatic,wdbjf55f5tj016608,wa,1.0,255432.0,black,black,northwest motorsport,400.0,1150.0,Tue Dec 30 2014 14:20:00 GMT-0800 (PST)
68210,1996,Mazda,Millenia,Base,Sedan,automatic,jm1ta2217t1201727,md,2.0,91994.0,gold,beige,manheim baltwash/junk a car scrap,775.0,275.0,Tue Dec 30 2014 13:00:00 GMT-0800 (PST)
68212,1996,Jaguar,XJ-Series,XJ6,Sedan,automatic,sajhx1747tc763750,fl,3.0,125849.0,burgundy,brown,coggin deland hyundai,1100.0,1900.0,Tue Jan 06 2015 10:00:00 GMT-0800 (PST)
68213,1996,GMC,Jimmy,SLE,SUV,automatic,1gkdt13w6t2535166,wa,2.0,153093.0,green,gray,toyota of olympia,725.0,750.0,Tue Dec 30 2014 12:30:00 GMT-0800 (PST)
68214,1996,Ford,Explorer,XLT,SUV,automatic,1fmdu34x9tub75807,ne,2.0,153131.0,black,gray,axcess financial,625.0,325.0,Wed Jan 28 2015 02:00:00 GMT-0800 (PST)
68215,1996,Ford,Taurus,GL,Sedan,automatic,1falp52u9ta170089,pr,2.0,114877.0,purple,gray,select remarketing group llc/anderson financial,550.0,300.0,Thu Jan 22 2015 03:00:00 GMT-0800 (PST)
68216,1996,Nissan,Pathfinder,XE,SUV,automatic,jn8ar05s7tw050503,pr,1.0,157833.0,white,beige,select remarketing group llc/anderson financial,1075.0,500.0,Thu Jan 15 2015 03:30:00 GMT-0800 (PST)
68217,1996,mercury,villager,fwd gs,,automatic,4m2dv11w3tdj13492,wa,2.0,168362.0,silver,gray,capital auto auction,325.0,400.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
68218,1996,Nissan,Maxima,SE,Sedan,automatic,jn1ca21d3tt172309,fl,2.0,209839.0,black,tan,autonation honda hollywood,525.0,400.0,Tue Dec 30 2014 12:15:00 GMT-0800 (PST)
68219,1996,honda,accord,dx,,automatic,1hgcd5693ta213562,ca,2.0,272645.0,silver,tan,crown toyota,800.0,800.0,Tue Dec 30 2014 15:00:00 GMT-0800 (PST)
73058,1996,Ford,Explorer,Limited,SUV,,1fmdu34x8tub64815,va,1.0,221361.0,red,brown,select remarketing group llc/anderson financial,450.0,400.0,Wed Jan 07 2015 09:05:00 GMT-0800 (PST)
73059,1996,Nissan,Maxima,SE,Sedan,manual,jn1ca21d6tt140213,nc,1.0,214468.0,gold,tan,dt inventory,400.0,400.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
73060,1996,Ford,Explorer,XLT,SUV,automatic,1fmdu34x4tza44299,oh,1.0,138381.0,blue,gray,automotive remarketing aka carolina title loans,975.0,300.0,Tue Jan 06 2015 04:00:00 GMT-0800 (PST)
73062,1996,Toyota,Camry,LE,Sedan,automatic,jt2bg12kxt0393964,ca,2.0,125427.0,black,beige,aaero sweet company,1200.0,1050.0,Wed Dec 31 2014 11:30:00 GMT-0800 (PST)
78357,1996,chrysler,twn&country,fwd lxi,,automatic,1c4gp64l9tb228377,md,2.0,134320.0,white,brown,purple heart services inc,550.0,550.0,Tue Jan 06 2015 04:00:00 GMT-0800 (PST)
78359,1996,Nissan,Sentra,GXE,Sedan,manual,1n4ab41d7tc744016,md,2.0,132251.0,blue,gray,purple heart services inc,525.0,300.0,Tue Jan 06 2015 04:00:00 GMT-0800 (PST)
78364,1996,Mercedes-Benz,E-Class,E320,Sedan,automatic,wdbjf55fxtj013722,ga,1.0,1.0,beige,tan,nalley infiniti decatur,1950.0,1700.0,Tue Jan 06 2015 05:00:00 GMT-0800 (PST)
78365,1996,Mercedes-Benz,E-Class,E320,Sedan,automatic,wdbjf55f8tj009345,ga,3.0,55187.0,beige,beige,nalley lexus smyrna,1675.0,3400.0,Tue Jan 06 2015 05:00:00 GMT-0800 (PST)
78370,1996,Mazda,626,LX,Sedan,,1yvge22c9t5570616,md,2.0,164290.0,green,gray,355 toyota,475.0,400.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
78375,1996,chevrolet,1500,4x2 ext base,,automatic,1gcec19r7te257801,md,2.0,145571.0,green,beige,darcars toyota of baltimore,1650.0,300.0,Tue Jan 13 2015 13:00:00 GMT-0800 (PST)
78378,1996,dodge,ram,1500 4x2 slt,,automatic,3b7hc13z5tm158197,tx,2.0,152676.0,white,gray,select remarketing group llc/midwest title loans,1150.0,1250.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
78381,1996,Toyota,Camry,LE,Sedan,automatic,4t1bg12k2tu678671,md,2.0,189146.0,blue,blue,355 toyota,900.0,800.0,Tue Jan 06 2015 01:30:00 GMT-0800 (PST)
78382,1996,Toyota,Avalon,XL,Sedan,automatic,4t1bf12b8tu091457,md,2.0,200998.0,gray,gray,355 toyota,1025.0,700.0,Tue Jan 06 2015 09:30:00 GMT-0800 (PST)
78386,1996,Toyota,Corolla,DX,Sedan,automatic,2t1bb02e2tc173704,md,1.0,167538.0,gold,beige,nico buys cars,1125.0,1400.0,Tue Jan 13 2015 09:30:00 GMT-0800 (PST)
78397,1996,Toyota,Camry,XLE,Sedan,automatic,jt2bg12k8t0343645,ga,2.0,234472.0,black,gray,capital auto auction,675.0,400.0,Thu Jan 15 2015 04:30:00 GMT-0800 (PST)
81416,1996,Mercedes-Benz,SL-Class,SL320,Convertible,automatic,wdbfa63f6tf136109,ca,3.0,98844.0,blue,black,phillips auto brokerage,4275.0,4300.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
81421,1996,Toyota,Camry,LE,Sedan,,jt2bg12k7t0405147,ca,2.0,202035.0,white,gray,fiesta ford lincoln mercury,825.0,800.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
84833,1996,Toyota,Camry,XLE V6,Sedan,automatic,jt2bf12k5t0142062,oh,1.0,241831.0,white,gray,purple heart services inc,625.0,300.0,Tue Jan 06 2015 13:00:00 GMT-0800 (PST)
84834,1996,Honda,Accord,LX,Sedan,automatic,1hgcd5639ta052145,nj,2.0,167468.0,gray,beige,dch freehold nissan,725.0,1100.0,Wed Jan 07 2015 09:30:00 GMT-0800 (PST)
84835,1996,Toyota,4Runner,SR5,SUV,automatic,jt3gn86r4t0012651,ga,1.0,341157.0,beige,beige,asbury automotive group,650.0,1000.0,Tue Jan 06 2015 05:00:00 GMT-0800 (PST)
84836,1996,Toyota,Avalon,XL,Sedan,automatic,4t1bf12b0tu109112,nc,2.0,164945.0,gold,tan,ace motor acceptance corporation,975.0,1700.0,Tue Feb 10 2015 01:30:00 GMT-0800 (PST)
84837,1996,Saturn,S-Series,SL1,Sedan,automatic,1g8zh5285tz269119,fl,2.0,227405.0,red,gray,autonation nissan orange park,350.0,400.0,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
84838,1996,,,,,automatic,1g1yy22pxt5112659,md,2.0,107343.0,black,black,lexus of rockville,5725.0,2600.0,Tue Jan 27 2015 01:30:00 GMT-0800 (PST)
84839,1996,Chevrolet,C/K 1500 Series,Cheyenne,Regular Cab,automatic,1gcec14w1tz210317,nc,1.0,157324.0,silver,blue,ace motor acceptance corporation,850.0,800.0,Tue Jan 13 2015 08:30:00 GMT-0800 (PST)
84840,1996,buick,century,custom,,automatic,1g4ag55m0t6418970,fl,2.0,159959.0,blue,blue,autonation ford miami,350.0,400.0,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
95280,1996,Acura,TL,2.5 Premium,Sedan,automatic,jh4ua2656tc015004,ca,2.0,178374.0,white,tan,harold's car donation service,650.0,700.0,Wed Jan 07 2015 04:30:00 GMT-0800 (PST)
95281,1996,Chevrolet,Blazer,Base,SUV,automatic,1gndt13w5tk208549,ca,3.0,237744.0,silver,gray,executive enterprises auto wholesale inc,425.0,650.0,Wed Jan 14 2015 04:30:00 GMT-0800 (PST)
95285,1996,BMW,3 Series,328i,Convertible,automatic,wbabk8327tet91361,nc,4.0,138256.0,black,black,hendrick porsche,1725.0,2000.0,Wed Jan 07 2015 14:30:00 GMT-0800 (PST)
95286,1996,Chevrolet,Blazer,LS,SUV,automatic,1gndt13w9tk219697,oh,1.0,175739.0,red,gray,dt inventory,725.0,450.0,Thu Jan 15 2015 01:00:00 GMT-0800 (PST)
95288,1996,Chevrolet,Impala,SS,Sedan,automatic,1g1bl52p8tr174799,il,2.0,99710.0,black,tan,nationwide acceptance,5475.0,5400.0,Thu Jan 22 2015 06:00:00 GMT-0800 (PST)
95289,1996,Ford,Explorer,Sport,SUV,automatic,1fmcu22x4tuc05367,tx,1.0,149108.0,green,gray,titlemax/windcrest tx1,775.0,400.0,Wed Jan 07 2015 10:00:00 GMT-0800 (PST)
95290,1996,,,,,automatic,1g3aj55m3t6408214,va,2.0,117019.0,blue,blue,titlemax/woodstock va1,675.0,500.0,Thu Jan 15 2015 03:50:00 GMT-0800 (PST)
95291,1996,Jeep,Grand Cherokee,Laredo,SUV,automatic,1j4gz58s6tc368753,ca,2.0,126799.0,red,gray,crest motors,1375.0,1500.0,Tue Jan 06 2015 12:30:00 GMT-0800 (PST)
95292,1996,Jeep,Grand Cherokee,Laredo,SUV,automatic,1j4fx58s9tc257213,ga,2.0,296916.0,gold,black,gwinnett place honda,600.0,700.0,Tue Feb 10 2015 05:00:00 GMT-0800 (PST)
95293,1996,Mercury,Sable,GS,Sedan,automatic,1melm50u3ta655672,mo,1.0,219316.0,black,tan,dt inventory,450.0,275.0,Mon Jan 12 2015 11:00:00 GMT-0800 (PST)
95294,1996,Dodge,Ram Pickup 1500,ST,Extended Cab,,3b7hc13yxtm170014,tx,1.0,124847.0,burgundy,—,titlemax/lake worth tx 1,1225.0,600.0,Tue Jan 06 2015 10:30:00 GMT-0800 (PST)
95295,1996,Mercury,Sable,GS,Sedan,automatic,1melm50uxtg633679,oh,1.0,120318.0,beige,tan,dt inventory,675.0,300.0,Thu Jan 22 2015 01:00:00 GMT-0800 (PST)
95296,1996,Dodge,Ram Pickup 1500,Laramie SLT,Extended Cab,automatic,3b7hf13yxtg105802,nc,2.0,178416.0,white,gray,hendrick kia of concord,1425.0,2550.0,Wed Jan 07 2015 14:30:00 GMT-0800 (PST)
95297,1996,Chevrolet,Monte Carlo,LS,Coupe,automatic,2g1ww12m3t9139847,ga,1.0,282947.0,black,gray,rick hendrick toyota scion sandy springs,150.0,600.0,Tue Jan 13 2015 13:00:00 GMT-0800 (PST)
95298,1996,Chrysler,Concorde,LX,Sedan,automatic,2c3hd56t6th199713,fl,2.0,1.0,gray,gray,coggin deland honda,925.0,400.0,Tue Jan 06 2015 18:00:00 GMT-0800 (PST)
95299,1996,Dodge,Ram Pickup 1500,ST,Extended Cab,,3b7hc13y0tg165838,fl,2.0,219415.0,silver,gray,courtesy toyota of brandon,850.0,1300.0,Thu Jan 08 2015 16:30:00 GMT-0800 (PST)
95300,1996,Mazda,Protege,DX,Sedan,automatic,jm1bb1412t0355509,ca,2.0,128592.0,blue,beige,charitable auto resource,625.0,400.0,Tue Jan 20 2015 05:00:00 GMT-0800 (PST)
95301,1996,Toyota,Camry,LE,Sedan,automatic,4t1bg12kxtu749664,mo,3.0,101820.0,blue,gray,hendrick toyota merriam,1300.0,2800.0,Wed Jan 07 2015 10:30:00 GMT-0800 (PST)
95311,1996,Toyota,Camry,LE,Sedan,automatic,4t1bg12k4tu794440,nj,1.0,138194.0,beige,tan,dch freehold llc,1150.0,300.0,Wed Jan 07 2015 12:00:00 GMT-0800 (PST)
102047,1996,Infiniti,I30,Base,Sedan,,jnkca21d0tt021794,fl,1.0,162918.0,gold,beige,courtesy nissan of tampa,750.0,1200.0,Thu Jan 08 2015 16:30:00 GMT-0800 (PST)
102048,1996,Geo,Prizm,Base,Sedan,automatic,1y1sk5260tz058977,fl,2.0,156173.0,blue,tan,coral springs honda,650.0,900.0,Fri Jan 09 2015 09:30:00 GMT-0800 (PST)
102049,1996,Honda,Civic,LX,Sedan,manual,2hgej6507th547007,ca,1.0,180126.0,gray,gray,inland chevrolet,1150.0,600.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
102050,1996,Ford,Ranger,XLT,Extended Cab,manual,1ftcr14a9tta17541,nc,1.0,172096.0,blue,blue,crossroads ford lincoln mercury mazda,1000.0,1700.0,Mon Jan 12 2015 09:00:00 GMT-0800 (PST)
102051,1996,Buick,Regal,Olympic Gold,Sedan,automatic,2g4wb52k0t1427800,ca,2.0,168257.0,red,beige,gosch ford,725.0,300.0,Thu Jan 08 2015 12:00:00 GMT-0800 (PST)
102052,1996,Toyota,4Runner,Limited,SUV,automatic,jt3hn87r2t0046610,pa,2.0,180717.0,silver,tan,1 cochran of monroeville,1800.0,1250.0,Wed Jan 07 2015 12:00:00 GMT-0800 (PST)
102053,1996,Toyota,Camry,LE,Sedan,automatic,4t1bg12k2tu932119,ma,2.0,193756.0,blue,gray,boch new to you superstore,850.0,800.0,Thu Jan 08 2015 18:30:00 GMT-0800 (PST)
102054,1996,Mercedes-Benz,C-Class,C220,Sedan,automatic,wdbha22e1tf380454,ca,2.0,190024.0,burgundy,gray,magnussens lexus of fremont,650.0,850.0,Wed Jan 28 2015 04:30:00 GMT-0800 (PST)
102055,1996,Nissan,Pathfinder,XE,SUV,manual,jn8ar05yxtw006449,wa,1.0,201864.0,black,gray,milam mazda,350.0,1100.0,Wed Jan 07 2015 12:30:00 GMT-0800 (PST)
